,s_city,s_lat,s_lon,e_City,e_lat,e_lon
29614,Budapest                                ,47.4393,19.2618,Stavanger,58.8768,5.6378
29615,Budapest                                ,47.4393,19.2618,Berlin Schoenefeld Apt,52.3785,13.5206
29616,Budapest                                ,47.4393,19.2618,Tenerife Sur Apt,28.0445,-16.5725
29617,Budapest                                ,47.4393,19.2618,Tirana,41.4147,19.7206
29618,Budapest                                ,47.4393,19.2618,Tel Aviv-Yafo Ben Gurion International,32.0106,34.8772
29619,Budapest                                ,47.4393,19.2618,Astana                                  ,51.0222,71.4669
29620,Budapest                                ,47.4393,19.2618,Moscow Vnukovo International Apt,55.6,37.2733
29621,Budapest                                ,47.4393,19.2618,Warsaw,52.1658,20.9671
29622,Paris Beauvais-Tille Airport            ,49.4544,2.1128,Belgrade,44.8194,20.3125
29623,Paris Beauvais-Tille Airport            ,49.4544,2.1128,Cluj-Napoca                             ,46.7851,23.6861
29624,Paris Beauvais-Tille Airport            ,49.4544,2.1128,Craiova                                 ,44.3181,23.8885
29625,Paris Beauvais-Tille Airport            ,49.4544,2.1128,Gdansk,54.3776,18.4662
29626,Paris Beauvais-Tille Airport            ,49.4544,2.1128,Kutaisi,42.1768,42.4827
29627,Paris Beauvais-Tille Airport            ,49.4544,2.1128,Bucharest Henri Coanda Apt,44.571,26.0851
29628,Paris Beauvais-Tille Airport            ,49.4544,2.1128,Poznan,52.421,16.8263
29629,Paris Beauvais-Tille Airport            ,49.4544,2.1128,Skopje,41.9616,21.6214
29630,Paris Beauvais-Tille Airport            ,49.4544,2.1128,Sofia,42.695,23.4083
29631,Paris Beauvais-Tille Airport            ,49.4544,2.1128,Timisoara,45.8098,21.3379
29632,Cluj-Napoca                             ,46.7851,23.6861,Athens                                  ,37.9367,23.9445
29633,Cluj-Napoca                             ,46.7851,23.6861,Milan Bergamo/Orio al Serio Apt,45.6689,9.7003
29634,Cluj-Napoca                             ,46.7851,23.6861,Bologna                                 ,44.5306,11.2969
29635,Cluj-Napoca                             ,46.7851,23.6861,Bari,41.1392,16.7658
29636,Cluj-Napoca                             ,46.7851,23.6861,Basel,47.59,7.5292
29637,Cluj-Napoca                             ,46.7851,23.6861,Cologne/Bonn Apt                        ,50.8659,7.1427
29638,Cluj-Napoca                             ,46.7851,23.6861,Rome Ciampino Apt,41.7994,12.5972
29639,Cluj-Napoca                             ,46.7851,23.6861,Doncaster/Sheffield,53.4747,-1.0044
29640,Cluj-Napoca                             ,46.7851,23.6861,Dubai Al Maktoum Intl                   ,24.8861,55.1722
29641,Cluj-Napoca                             ,46.7851,23.6861,Frankfurt Hahn Airport,49.9487,7.2639
29642,Cluj-Napoca                             ,46.7851,23.6861,Larnaca                                 ,34.8789,33.6303
29643,Cluj-Napoca                             ,46.7851,23.6861,Malta                                   ,35.8575,14.4775
29644,Cluj-Napoca                             ,46.7851,23.6861,Nuremberg,49.4987,11.0669
29645,Cluj-Napoca                             ,46.7851,23.6861,Bucharest Henri Coanda Apt,44.571,26.0851
29646,Cluj-Napoca                             ,46.7851,23.6861,Berlin Schoenefeld Apt,52.3785,13.5206
29647,Cluj-Napoca                             ,46.7851,23.6861,Tel Aviv-Yafo Ben Gurion International,32.0106,34.8772
29648,Cluj-Napoca                             ,46.7851,23.6861,Venice Treviso/Sant'Angelo Apt,45.6509,12.1979
29649,Cluj-Napoca                             ,46.7851,23.6861,Valencia,39.4893,-0.4816
29650,Cluj-Napoca                             ,46.7851,23.6861,Zaragoza,41.6662,-1.0416
29651,Copenhagen Kastrup Apt,55.6179,12.656,Kiev Zhuliany Intl Apt,50.4017,30.4517
29652,Copenhagen Kastrup Apt,55.6179,12.656,Sibiu,45.7867,24.0917
29653,Copenhagen Kastrup Apt,55.6179,12.656,Skopje,41.9616,21.6214
29654,Copenhagen Kastrup Apt,55.6179,12.656,Sofia,42.695,23.4083
29655,Craiova                                 ,44.3181,23.8885,Milan Bergamo/Orio al Serio Apt,45.6689,9.7003
29656,Craiova                                 ,44.3181,23.8885,Bologna                                 ,44.5306,11.2969
29657,Craiova                                 ,44.3181,23.8885,Cologne/Bonn Apt                        ,50.8659,7.1427
29658,Craiova                                 ,44.3181,23.8885,Rome Ciampino Apt,41.7994,12.5972
29659,Craiova                                 ,44.3181,23.8885,Tel Aviv-Yafo Ben Gurion International,32.0106,34.8772
29660,Brussels S. Charleroi Airport,50.46,4.4528,Cluj-Napoca                             ,46.7851,23.6861
29661,Brussels S. Charleroi Airport,50.46,4.4528,Ljubljana     ,46.2245,14.456
29662,Brussels S. Charleroi Airport,50.46,4.4528,Bucharest Henri Coanda Apt,44.571,26.0851
29663,Brussels S. Charleroi Airport,50.46,4.4528,Sibiu,45.7867,24.0917
29664,Brussels S. Charleroi Airport,50.46,4.4528,Skopje,41.9616,21.6214
29665,Brussels S. Charleroi Airport,50.46,4.4528,Sofia,42.695,23.4083
29666,Brussels S. Charleroi Airport,50.46,4.4528,Timisoara,45.8098,21.3379
29667,Brussels S. Charleroi Airport,50.46,4.4528,Warsaw,52.1658,20.9671
29668,Debrecen                                ,47.4889,21.6153,Milan Bergamo/Orio al Serio Apt,45.6689,9.7003
29669,Debrecen                                ,47.4889,21.6153,Paris Beauvais-Tille Airport            ,49.4544,2.1128
29670,Debrecen                                ,47.4889,21.6153,Eindhoven Airport,51.45,5.3744
29671,Debrecen                                ,47.4889,21.6153,London Luton Apt                        ,51.8747,-0.3683
29672,Debrecen                                ,47.4889,21.6153,Malmo Airport,55.5483,13.3533
29673,Debrecen                                ,47.4889,21.6153,Tel Aviv-Yafo Ben Gurion International,32.0106,34.8772
29674,Debrecen                                ,47.4889,21.6153,Moscow Vnukovo International Apt,55.6,37.2733
29675,Dortmund                                ,51.5183,7.6122,Belgrade,44.8194,20.3125
29676,Dortmund                                ,51.5183,7.6122,Cluj-Napoca                             ,46.7851,23.6861
29677,Dortmund                                ,51.5183,7.6122,Gdansk,54.3776,18.4662
29678,Dortmund                                ,51.5183,7.6122,Kharkiv                                 ,49.925,36.2917
29679,Dortmund                                ,51.5183,7.6122,Kiev Zhuliany Intl Apt,50.4017,30.4517
29680,Dortmund                                ,51.5183,7.6122,NIS,43.3373,21.8537
29681,Dortmund                                ,51.5183,7.6122,Katowice                                ,50.4743,19.08
29682,Dortmund                                ,51.5183,7.6122,Kutaisi,42.1768,42.4827
29683,Dortmund                                ,51.5183,7.6122,Lviv                                    ,49.8125,23.9561
29684,Dortmund                                ,51.5183,7.6122,Bucharest Henri Coanda Apt,44.571,26.0851
29685,Dortmund                                ,51.5183,7.6122,Poznan,52.421,16.8263
29686,Dortmund                                ,51.5183,7.6122,Sibiu,45.7867,24.0917
29687,Dortmund                                ,51.5183,7.6122,Skopje,41.9616,21.6214
29688,Dortmund                                ,51.5183,7.6122,Sofia,42.695,23.4083
29689,Dortmund                                ,51.5183,7.6122,SZYMANY SZCZYTNO,53.4819,20.9377
29690,Dortmund                                ,51.5183,7.6122,Timisoara,45.8098,21.3379
29691,Dortmund                                ,51.5183,7.6122,Tuzla,44.4587,18.7248
29692,Dortmund                                ,51.5183,7.6122,Varna,43.2319,27.8253
29693,Dortmund                                ,51.5183,7.6122,Wroclaw,51.1027,16.8858
29694,Eindhoven Airport,51.45,5.3744,Belgrade,44.8194,20.3125
29695,Eindhoven Airport,51.45,5.3744,Cluj-Napoca                             ,46.7851,23.6861
29696,Eindhoven Airport,51.45,5.3744,Gdansk,54.3776,18.4662
29697,Eindhoven Airport,51.45,5.3744,Katowice                                ,50.4743,19.08
29698,Eindhoven Airport,51.45,5.3744,Lublin,51.2319,22.6903
29699,Eindhoven Airport,51.45,5.3744,Bucharest Henri Coanda Apt,44.571,26.0851
29700,Eindhoven Airport,51.45,5.3744,Poznan,52.421,16.8263
29701,Eindhoven Airport,51.45,5.3744,Skopje,41.9616,21.6214
29702,Eindhoven Airport,51.45,5.3744,Sofia,42.695,23.4083
29703,Eindhoven Airport,51.45,5.3744,Tuzla,44.4587,18.7248
29704,Eindhoven Airport,51.45,5.3744,Varna,43.2319,27.8253
29705,Eindhoven Airport,51.45,5.3744,Vienna,48.1103,16.5697
29706,Eindhoven Airport,51.45,5.3744,Warsaw,52.1658,20.9671
29707,Eindhoven Airport,51.45,5.3744,Wroclaw,51.1027,16.8858
29708,Memmingen,47.9888,10.2395,Belgrade,44.8194,20.3125
29709,Memmingen,47.9888,10.2395,Cluj-Napoca                             ,46.7851,23.6861
29710,Memmingen,47.9888,10.2395,Kiev Zhuliany Intl Apt,50.4017,30.4517
29711,Memmingen,47.9888,10.2395,NIS,43.3373,21.8537
29712,Memmingen,47.9888,10.2395,Kutaisi,42.1768,42.4827
29713,Memmingen,47.9888,10.2395,Sibiu,45.7867,24.0917
29714,Memmingen,47.9888,10.2395,Skopje,41.9616,21.6214
29715,Memmingen,47.9888,10.2395,Sofia,42.695,23.4083
29716,Memmingen,47.9888,10.2395,Podgorica,42.3594,19.2519
29717,Memmingen,47.9888,10.2395,Timisoara,45.8098,21.3379
29718,Memmingen,47.9888,10.2395,Tuzla,44.4587,18.7248
29719,Memmingen,47.9888,10.2395,Varna,43.2319,27.8253
29720,Gdansk,54.3776,18.4662,Aberdeen,57.2019,-2.1978
29721,Gdansk,54.3776,18.4662,Alesund,62.5625,6.1197
29722,Gdansk,54.3776,18.4662,Bergen                                  ,60.2936,5.2181
29723,Gdansk,54.3776,18.4662,Milan Bergamo/Orio al Serio Apt,45.6689,9.7003
29724,Gdansk,54.3776,18.4662,Cologne/Bonn Apt                        ,50.8659,7.1427
29725,Gdansk,54.3776,18.4662,Doncaster/Sheffield,53.4747,-1.0044
29726,Gdansk,54.3776,18.4662,Hamburg Airport,53.6303,9.9883
29727,Gdansk,54.3776,18.4662,Haugesund,59.3432,5.2125
29728,Gdansk,54.3776,18.4662,Reykjavik Keflavik International Apt,63.985,-22.6056
29729,Gdansk,54.3776,18.4662,Kristiansand Kjevik Airport             ,58.2039,8.085
29730,Gdansk,54.3776,18.4662,Liverpool                               ,53.3336,-2.8497
29731,Gdansk,54.3776,18.4662,Stavanger,58.8768,5.6378
29732,Gdansk,54.3776,18.4662,Turku,60.5147,22.2617
29733,Gdansk,54.3776,18.4662,Tromso                                  ,69.6814,18.9178
29734,Gdansk,54.3776,18.4662,Trondheim Vaernes Airport,63.4575,10.9242
29735,Gdansk,54.3776,18.4662,Vienna,48.1103,16.5697
29736,Goteborg Landvetter Apt                 ,57.66,12.2911,Belgrade,44.8194,20.3125
29737,Goteborg Landvetter Apt                 ,57.66,12.2911,Gdansk,54.3776,18.4662
29738,Goteborg Landvetter Apt                 ,57.66,12.2911,Skopje,41.9616,21.6214
29739,Goteborg Landvetter Apt                 ,57.66,12.2911,Tuzla,44.4587,18.7248
29740,Goteborg Landvetter Apt                 ,57.66,12.2911,Warsaw,52.1658,20.9671
29741,Goteborg Landvetter Apt                 ,57.66,12.2911,Wroclaw,51.1027,16.8858
29742,Frankfurt Hahn Airport,49.9487,7.2639,Sibiu,45.7867,24.0917
29743,Iasi,47.1788,27.62,Milan Bergamo/Orio al Serio Apt,45.6689,9.7003
29744,Iasi,47.1788,27.62,Bologna                                 ,44.5306,11.2969
29745,Iasi,47.1788,27.62,Rome Ciampino Apt,41.7994,12.5972
29746,Iasi,47.1788,27.62,Catania,37.4664,15.0642
29747,Iasi,47.1788,27.62,Larnaca                                 ,34.8789,33.6303
29748,Iasi,47.1788,27.62,Tel Aviv-Yafo Ben Gurion International,32.0106,34.8772
29749,Iasi,47.1788,27.62,Venice Treviso/Sant'Angelo Apt,45.6509,12.1979
29750,Kiev Zhuliany Intl Apt,50.4017,30.4517,Bratislava,48.17,17.2128
29751,Kiev Zhuliany Intl Apt,50.4017,30.4517,Cologne/Bonn Apt                        ,50.8659,7.1427
29752,Kiev Zhuliany Intl Apt,50.4017,30.4517,Gdansk,54.3776,18.4662
29753,Kiev Zhuliany Intl Apt,50.4017,30.4517,Frankfurt International Apt             ,50.0333,8.5705
29754,Kiev Zhuliany Intl Apt,50.4017,30.4517,Hannover,52.4602,9.6835
29755,Kiev Zhuliany Intl Apt,50.4017,30.4517,Hamburg Airport,53.6303,9.9883
29756,Kiev Zhuliany Intl Apt,50.4017,30.4517,Katowice                                ,50.4743,19.08
29757,Kiev Zhuliany Intl Apt,50.4017,30.4517,Larnaca                                 ,34.8789,33.6303
29758,Kiev Zhuliany Intl Apt,50.4017,30.4517,Lisbon                                  ,38.7742,-9.1342
29759,Kiev Zhuliany Intl Apt,50.4017,30.4517,Lublin,51.2319,22.6903
29760,Kiev Zhuliany Intl Apt,50.4017,30.4517,Nuremberg,49.4987,11.0669
29761,Kiev Zhuliany Intl Apt,50.4017,30.4517,Poznan,52.421,16.8263
29762,Kiev Zhuliany Intl Apt,50.4017,30.4517,Berlin Schoenefeld Apt,52.3785,13.5206
29763,Kiev Zhuliany Intl Apt,50.4017,30.4517,Tallinn,59.4133,24.8325
29764,Kiev Zhuliany Intl Apt,50.4017,30.4517,Warsaw,52.1658,20.9671
29765,Kiev Zhuliany Intl Apt,50.4017,30.4517,Wroclaw,51.1027,16.8858
29766,Chisinau,46.9283,28.9333,Athens                                  ,37.9367,23.9445
29767,Chisinau,46.9283,28.9333,Milan Bergamo/Orio al Serio Apt,45.6689,9.7003
29768,Chisinau,46.9283,28.9333,Bologna                                 ,44.5306,11.2969
29769,Chisinau,46.9283,28.9333,Rome Ciampino Apt,41.7994,12.5972
29770,Chisinau,46.9283,28.9333,Berlin Schoenefeld Apt,52.3785,13.5206
29771,Chisinau,46.9283,28.9333,Venice Treviso/Sant'Angelo Apt,45.6509,12.1979
29772,Kosice                                  ,48.6631,21.2411,Cologne/Bonn Apt                        ,50.8659,7.1427
29773,Katowice                                ,50.4743,19.08,Athens                                  ,37.9367,23.9445
29774,Katowice                                ,50.4743,19.08,Bergen                                  ,60.2936,5.2181
29775,Katowice                                ,50.4743,19.08,Milan Bergamo/Orio al Serio Apt,45.6689,9.7003
29776,Katowice                                ,50.4743,19.08,Bologna                                 ,44.5306,11.2969
29777,Katowice                                ,50.4743,19.08,Bristol,51.3827,-2.7191
29778,Katowice                                ,50.4743,19.08,Cologne/Bonn Apt                        ,50.8659,7.1427
29779,Katowice                                ,50.4743,19.08,Rome Ciampino Apt,41.7994,12.5972
29780,Katowice                                ,50.4743,19.08,Catania,37.4664,15.0642
29781,Katowice                                ,50.4743,19.08,Doncaster/Sheffield,53.4747,-1.0044
29782,Katowice                                ,50.4743,19.08,Dubai Al Maktoum Intl                   ,24.8861,55.1722
29783,Katowice                                ,50.4743,19.08,Memmingen,47.9888,10.2395
29784,Katowice                                ,50.4743,19.08,Glasgow International Airport           ,55.8719,-4.4331
29785,Katowice                                ,50.4743,19.08,Frankfurt Hahn Airport,49.9487,7.2639
29786,Katowice                                ,50.4743,19.08,Kharkiv                                 ,49.925,36.2917
29787,Katowice                                ,50.4743,19.08,Reykjavik Keflavik International Apt,63.985,-22.6056
29788,Katowice                                ,50.4743,19.08,Larnaca                                 ,34.8789,33.6303
29789,Katowice                                ,50.4743,19.08,Liverpool                               ,53.3336,-2.8497
29790,Katowice                                ,50.4743,19.08,Malta                                   ,35.8575,14.4775
29791,Katowice                                ,50.4743,19.08,Stavanger,58.8768,5.6378
29792,Katowice                                ,50.4743,19.08,Tenerife Sur Apt,28.0445,-16.5725
29793,Katowice                                ,50.4743,19.08,Tel Aviv-Yafo Ben Gurion International,32.0106,34.8772
29794,Kaunas                                  ,54.9639,24.0848,Alesund,62.5625,6.1197
29795,Kaunas                                  ,54.9639,24.0848,Bergen                                  ,60.2936,5.2181
29796,Kaunas                                  ,54.9639,24.0848,Eindhoven Airport,51.45,5.3744
29797,Kaunas                                  ,54.9639,24.0848,London Luton Apt                        ,51.8747,-0.3683
29798,Kaunas                                  ,54.9639,24.0848,Stavanger,58.8768,5.6378
29799,Kutaisi,42.1768,42.4827,Athens                                  ,37.9367,23.9445
29800,Kutaisi,42.1768,42.4827,Rome Fiumicino Apt,41.8003,12.2389
29801,Kutaisi,42.1768,42.4827,Katowice                                ,50.4743,19.08
